date_key,region,customer_segment,product_category,total_quantity,total_revenue,avg_discount,total_profit
2026-01-14,Central,Corporate,Office Supplies,7,3037.0617600000005,0.04,1903.2417600000003
2025-02-07,East,Corporate,Office Supplies,7,855.80264,0.11,-573.94736
2024-03-19,North,Corporate,Office Supplies,1,439.31895000000003,0.05,286.17895000000004
2025-11-22,North,Home Office,Technology,6,1314.14976,0.16,280.22975999999994
2025-01-08,South,Home Office,Office Supplies,4,578.17452,0.02,478.65452000000005
2024-04-25,South,Consumer,Technology,3,119.447055,0.09,-701.502945
2025-01-15,East,Consumer,Technology,4,2010.1851000000001,0.01,1509.9451000000001
2023-01-18,East,Home Office,Technology,1,293.81750999999997,0.17,259.64750999999995
2025-01-12,South,Corporate,Furniture,1,184.38464000000002,0.12,152.16464000000002
2023-01-31,Central,Corporate,Office Supplies,11,3747.5194110000007,0.135,909.2994110000004
2025-06-16,Central,Corporate,Office Supplies,6,672.12585,0.01,185.16585000000003
2025-07-23,East,Home Office,Furniture,8,678.30048,0.19,-1085.0595199999998
2025-01-07,East,Home Office,Technology,1,268.55895,0.17,151.77894999999998
2025-05-23,North,Home Office,Furniture,2,415.06752000000006,0.11,271.5275200000001
2023-03-17,South,Corporate,Furniture,2,828.9212399999999,0.02,530.7812399999999
2023-06-09,North,Corporate,Office Supplies,4,1144.6004,0.06,107.76040000000012
2025-06-18,East,Corporate,Office Supplies,2,355.89036,0.14,-64.08964000000003
2024-05-16,West,Corporate,Furniture,7,1230.8317000000002,0.0,744.7517000000003
2023-01-01,North,Consumer,Office Supplies,6,1716.1270000000002,0.09000000000000001,357.7470000000001
2025-01-10,Central,Consumer,Furniture,3,136.64681099999999,0.13,-514.173189
2026-01-14,East,Corporate,Office Supplies,3,848.9250000000001,0.12,532.6650000000001
2024-01-17,Central,Home Office,Furniture,4,137.28528000000003,0.19,-645.1147199999999
2025-06-16,Central,Corporate,Technology,10,2469.745236,0.105,1494.2252360000002
2024-01-26,North,Consumer,Office Supplies,3,286.26906,0.14,214.02906000000002
2023-09-28,East,Home Office,Technology,5,291.65400000000005,0.1,-821.2460000000001
2025-12-19,South,Consumer,Furniture,5,1890.7196000000004,0.08,661.1196000000004
2024-11-07,Central,Consumer,Office Supplies,3,1178.606835,0.13,805.856835
2024-12-06,East,Consumer,Office Supplies,3,1303.2921000000001,0.0,1175.4921000000002
2023-08-22,North,Consumer,Office Supplies,4,1432.6762800000001,0.17,715.4362800000001
2024-05-17,North,Home Office,Furniture,8,2673.6371200000003,0.06,501.81712000000005
2025-06-08,East,Consumer,Office Supplies,6,525.43512,0.07,-447.40487999999993
2024-08-14,North,Home Office,Technology,9,1469.6545500000004,0.09,-432.0454499999996
2024-03-03,South,Home Office,Office Supplies,2,482.73192,0.01,-35.68807999999996
2024-11-27,North,Home Office,Furniture,3,648.7538400000002,0.1,213.9938400000002
2023-12-30,West,Corporate,Office Supplies,5,1786.2767999999999,0.12,870.2767999999999
2023-07-21,Central,Consumer,Office Supplies,2,189.47439000000003,0.19,164.63439000000002
2025-05-31,Central,Corporate,Furniture,3,1556.2011780000003,0.125,1295.3211780000001
2023-05-26,Central,Consumer,Technology,4,1652.6620800000003,0.1,487.1420800000003
2024-09-17,North,Home Office,Technology,3,1182.4243199999999,0.07,552.8443199999998
2024-05-05,East,Home Office,Furniture,5,2212.00565,0.05,1412.25565
2025-07-01,Central,Consumer,Furniture,6,2027.82762,0.11,854.2276200000001
2025-09-01,South,Corporate,Furniture,1,409.8996,0.01,214.29960000000003
2025-06-20,East,Corporate,Technology,1,404.327,0.11,395.697
2025-11-06,East,Consumer,Furniture,9,3178.3005450000005,0.03,3001.9005450000004
2024-02-04,Central,Home Office,Office Supplies,5,1657.83232,0.14,753.28232
2025-05-29,Central,Consumer,Furniture,5,2009.10048,0.04,1192.0004800000002
2024-05-16,North,Home Office,Technology,4,990.02274,0.03,828.14274
2025-06-23,Central,Consumer,Technology,6,233.8182,0.02,-593.7618
2023-02-24,East,Corporate,Office Supplies,3,50.952825000000004,0.15,-740.4171750000002
2023-05-07,North,Consumer,Technology,7,2642.946075,0.07,2266.766075
2024-05-17,Central,Home Office,Technology,2,285.37739999999997,0.13,-298.5626000000001
2024-08-26,Central,Corporate,Office Supplies,5,2105.867,0.0,2012.8170000000002
2023-05-19,East,Corporate,Office Supplies,3,1375.181334,0.13,733.871334
2023-07-14,West,Corporate,Office Supplies,5,920.0170300000001,0.11,516.4170300000001
2024-10-08,Central,Home Office,Technology,5,1959.7402,0.06,1740.4902
2024-07-14,Central,Consumer,Technology,3,888.36,0.19,838.1700000000001
2024-12-13,North,Home Office,Technology,2,189.94212000000005,0.1,-85.45787999999993
2024-02-17,South,Home Office,Office Supplies,8,1477.1484,0.06,365.79840000000013
2024-06-21,Central,Consumer,Office Supplies,3,1007.04813,0.17,573.45813
2024-03-04,North,Corporate,Furniture,6,3001.3288800000005,0.08,2225.3488800000005
2024-01-31,Central,Corporate,Office Supplies,6,2900.6841600000002,0.04,2033.5041600000002
2025-12-26,West,Home Office,Technology,1,50.460344000000006,0.12,36.710344000000006
2025-05-31,West,Home Office,Office Supplies,5,849.9427300000001,0.02,-355.5572699999999
2024-04-12,South,Consumer,Office Supplies,6,1469.58936,0.11,497.04936
2023-12-22,North,Consumer,Furniture,3,430.52688,0.08,-93.15312000000006
2024-12-09,North,Consumer,Office Supplies,1,521.4933900000001,0.01,242.31339000000008
2025-10-16,South,Home Office,Technology,0,1966.5492000000004,0.12,1966.5492000000004
2024-11-03,East,Home Office,Furniture,4,881.514792,0.13,107.49479200000007
2023-05-07,East,Home Office,Furniture,5,546.781235,0.09,481.681235
2023-07-24,South,Corporate,Technology,5,741.287975,0.15,711.987975
2023-01-29,West,Consumer,Technology,4,1021.7044800000001,0.1,719.8644800000002
2024-03-20,Central,Consumer,Technology,4,334.61895999999996,0.03,311.17895999999996
2025-08-23,Central,Consumer,Technology,7,2652.3977480000003,0.18,1094.3377480000001
2023-08-28,South,Home Office,Office Supplies,6,860.2026300000001,0.09,-468.46736999999985
2024-11-15,East,Consumer,Furniture,3,188.04240000000004,0.2,-236.57759999999996
2023-06-21,North,Home Office,Technology,2,674.8182,0.16,352.11820000000006
2024-10-27,Central,Home Office,Technology,10,2272.436145,0.165,-185.1438550000001
2024-07-03,North,Home Office,Office Supplies,5,2220.0809400000003,0.01,1200.0309400000003
2024-10-04,North,Corporate,Office Supplies,5,624.14919,0.06,178.89918999999998
2023-09-12,West,Consumer,Office Supplies,3,1197.80892,0.16,631.88892
2023-07-27,South,Home Office,Technology,5,1872.4365000000003,0.19,1010.8365000000003
2024-03-25,Central,Corporate,Office Supplies,4,1617.0343200000002,0.01,1039.0343200000002
2024-04-22,East,Home Office,Office Supplies,5,2366.3435250000007,0.09,1177.8435250000007
2023-05-13,East,Home Office,Furniture,7,1718.3778300000001,0.049999999999999996,49.217830000000276
2024-05-24,Central,Home Office,Office Supplies,3,908.4615750000002,0.19,642.2715750000002
2024-10-31,South,Consumer,Office Supplies,2,554.451744,0.16,220.19174399999997
2025-01-03,East,Home Office,Office Supplies,2,443.64364000000006,0.11,81.82364000000007
2023-10-24,East,Consumer,Office Supplies,1,186.434325,0.01,3.2343250000000126
2023-07-16,East,Corporate,Technology,5,1989.2628000000002,0.16,1854.7628000000002
2023-04-01,Central,Corporate,Furniture,0,217.47660000000005,0.17,217.47660000000005
2024-02-15,South,Corporate,Furniture,3,1331.4401100000002,0.09,1070.5601100000003
2024-06-27,South,Corporate,Office Supplies,3,1185.54288,0.18,295.26288
2023-11-16,Central,Consumer,Office Supplies,3,144.922365,0.03,-424.23763499999995
2023-09-26,East,Corporate,Office Supplies,0,906.6481600000001,0.12,906.6481600000001
2023-03-02,South,Home Office,Office Supplies,3,1113.491925,0.09,329.83192499999996
2025-03-07,North,Home Office,Office Supplies,1,82.651615,0.05,-214.76838500000002
2024-07-06,Central,Corporate,Furniture,3,1260.8212320000002,0.12,775.3612320000002
2024-12-16,North,Consumer,Technology,5,469.8496,0.06,404.3996
2023-07-13,Central,Corporate,Office Supplies,6,1603.11879,0.09,343.17878999999994
2024-05-12,Central,Corporate,Office Supplies,3,1252.1816999999999,0.05,935.9216999999999
2023-08-09,South,Consumer,Office Supplies,4,1885.69164,0.03,1068.69164
2025-03-26,North,Corporate,Furniture,8,1658.7261599999997,0.065,87.3661599999997
2025-10-01,North,Corporate,Furniture,5,1229.8259000000003,0.15,1139.3759000000002
2024-05-28,West,Corporate,Technology,6,1617.8526,0.17,458.83259999999996
2024-10-03,West,Corporate,Technology,6,1526.9654400000002,0.02,493.0454400000001
2024-05-19,Central,Consumer,Technology,2,708.5079900000001,0.13,462.88799000000006
2024-08-12,East,Consumer,Technology,0,951.88716,0.17,951.88716
2025-02-10,Central,Home Office,Office Supplies,5,216.0653,0.11,123.01530000000001
2025-01-09,North,Corporate,Technology,1,357.63525000000004,0.19,103.67525000000003
2024-06-26,Central,Consumer,Office Supplies,6,262.4817,0.15,-69.43830000000003
2025-11-10,North,Home Office,Technology,3,1000.296,0.0,839.436
2025-05-01,Central,Consumer,Furniture,8,3174.0984000000003,0.1,1097.6984000000002
2023-05-05,East,Consumer,Furniture,6,1840.9776000000002,0.15,1696.8576000000003
2025-12-30,North,Home Office,Office Supplies,4,833.0133000000001,0.11,478.09330000000006
2024-04-17,East,Corporate,Technology,5,1699.45875,0.07,1431.35875
2024-06-16,Central,Home Office,Office Supplies,7,2178.76215,0.07,1151.20215
2025-05-28,Central,Consumer,Furniture,0,1462.797,0.07,1462.797
2023-01-26,West,Corporate,Office Supplies,3,1434.933675,0.05,597.393675
2024-05-22,East,Corporate,Technology,3,1283.526405,0.11,871.296405
2023-03-03,North,Corporate,Furniture,4,66.94380000000001,0.1,-918.5362
2023-08-17,East,Consumer,Technology,3,102.10409999999997,0.05,-19.305900000000022
2025-01-30,North,Consumer,Technology,5,241.75800000000004,0.1,-342.14199999999994
2025-11-14,West,Consumer,Furniture,5,478.9921500000001,0.09,-192.85784999999993
2025-11-21,North,Consumer,Technology,4,111.73140000000001,0.05,-414.70860000000005
2023-05-13,North,Home Office,Office Supplies,3,707.617215,0.19,676.687215
2023-03-27,South,Home Office,Office Supplies,6,2205.7318800000003,0.13,1202.9518800000003
2024-05-30,East,Consumer,Technology,0,68.26008000000002,0.18,68.26008000000002
2025-02-01,North,Home Office,Office Supplies,5,1870.8921,0.01,1675.1921
2025-11-10,South,Consumer,Furniture,7,2983.6810499999997,0.15,2029.2310499999999
2024-07-31,East,Corporate,Office Supplies,7,533.3289500000001,0.17,-1265.4610500000001
2023-02-18,Central,Home Office,Office Supplies,0,685.8486,0.1,685.8486
2024-06-11,East,Consumer,Office Supplies,13,4494.941625,0.11666666666666668,3188.1616249999997
2026-01-03,East,Corporate,Furniture,4,1595.6424000000002,0.1,458.6024000000002
2025-03-04,Central,Corporate,Technology,4,389.9867520000001,0.18,88.1467520000001
2026-01-15,West,Consumer,Furniture,4,1805.5227080000002,0.11,780.3627080000001
2024-11-28,North,Home Office,Furniture,2,614.1135,0.09,264.99350000000004
2023-02-11,South,Home Office,Furniture,0,1366.44228,0.06,1366.44228
2023-10-19,North,Corporate,Office Supplies,1,456.75475200000005,0.04,312.25475200000005
2023-04-07,West,Consumer,Furniture,12,2455.2763199999995,0.16,564.1963199999996
2023-03-15,North,Home Office,Furniture,4,1561.0182,0.15,423.9782
2026-01-05,West,Home Office,Technology,5,593.3861550000001,0.19,9.486155000000167
2023-12-10,East,Consumer,Technology,9,2243.84128,0.12,1833.22128
2025-09-15,North,Home Office,Technology,4,1132.032,0.04,854.192
2025-08-16,South,Home Office,Office Supplies,0,510.53100000000006,0.08,510.53100000000006
2025-09-12,South,Consumer,Furniture,6,1075.95972,0.06,-302.6002799999999
2023-11-28,Central,Consumer,Furniture,5,1840.28775,0.05,1481.43775
2025-01-16,East,Consumer,Furniture,5,1004.7203699999999,0.14,569.9203699999999
2025-04-15,Central,Home Office,Office Supplies,4,1886.1822000000002,0.1,1127.3022
2025-10-14,East,Home Office,Technology,3,157.23671399999998,0.06,35.82671399999998
2025-05-07,West,Home Office,Office Supplies,1,464.30307,0.01,246.49307
2025-08-07,West,Consumer,Technology,5,428.63040000000007,0.04,-939.6196
2023-06-16,South,Home Office,Furniture,4,1256.68788,0.06,558.4478799999999
2025-10-16,East,Corporate,Office Supplies,5,1084.3202999999999,0.17,168.32029999999986
2024-02-07,East,Home Office,Furniture,3,441.0,0.2,401.94
2024-10-12,Central,Corporate,Furniture,1,65.12541,0.02,-155.29458999999997
2023-11-20,Central,Consumer,Furniture,4,753.3514799999999,0.02,-427.56852000000015
2024-09-26,North,Home Office,Furniture,4,198.529512,0.03,-786.950488
2024-12-30,North,Home Office,Furniture,4,1844.6331200000002,0.08,1293.0731200000002
2023-07-23,East,Home Office,Technology,6,255.61536,0.02,-375.76464
2024-04-30,North,Home Office,Office Supplies,6,283.2324,0.14,48.39239999999998
2024-03-21,West,Consumer,Furniture,4,939.61648,0.06,-85.54352000000006
2025-10-20,Central,Home Office,Office Supplies,7,689.86302,0.13,-382.11698
2023-05-13,West,Consumer,Office Supplies,9,1675.0592100000003,0.11,-458.7507899999996
2023-09-10,East,Consumer,Office Supplies,4,96.79032,0.01,-481.20968
2025-09-28,South,Corporate,Technology,4,1167.7402000000002,0.15,892.7802000000001
2023-09-23,West,Home Office,Technology,5,1506.6942000000001,0.14,1237.3942000000002
2023-11-14,North,Home Office,Office Supplies,5,1719.6437999999998,0.17,502.7937999999999
2025-06-19,Central,Corporate,Office Supplies,7,2935.858905,0.05,1574.1989050000002
2025-04-10,Central,Home Office,Office Supplies,4,1615.24188,0.02,570.3618799999999
2023-07-06,North,Corporate,Office Supplies,5,1685.5685250000001,0.095,964.6085250000001
2025-03-29,Central,Consumer,Technology,8,2740.1655120000005,0.09,1098.6355120000003
2025-10-17,West,Corporate,Furniture,2,704.6938500000001,0.05,561.1938500000001
2023-05-12,Central,Home Office,Technology,5,2181.8664000000003,0.04,2011.0164000000004
2024-11-21,North,Corporate,Furniture,3,1078.981152,0.08,667.9811520000001
2024-11-22,North,Home Office,Office Supplies,4,1602.3744000000002,0.04,847.8144000000002
2025-11-23,North,Consumer,Technology,6,2623.67424,0.12,1796.09424
2024-08-04,Central,Home Office,Office Supplies,3,525.087675,0.03,-335.8223250000001
2025-02-22,South,Consumer,Furniture,3,417.0144,0.12,-21.975599999999986
2023-06-24,East,Consumer,Furniture,2,582.4866000000001,0.14,83.36660000000006
2023-10-09,Central,Consumer,Office Supplies,6,2152.83159,0.17,1067.3715899999997
2025-06-10,West,Home Office,Office Supplies,2,141.627126,0.13,-6.5328739999999925
2025-08-10,North,Home Office,Furniture,2,340.73028,0.14,10.63027999999997
2023-12-07,North,Consumer,Furniture,8,1124.485975,0.135,825.7159750000003
2024-06-12,East,Corporate,Office Supplies,3,876.545712,0.16,354.125712
2025-04-17,Central,Corporate,Furniture,4,48.578,0.0,-1012.502
2025-06-04,North,Consumer,Office Supplies,7,823.9916300000001,0.17,649.8316300000001
2024-12-28,Central,Corporate,Office Supplies,2,491.24985,0.15,443.08984999999996
2025-06-20,Central,Corporate,Furniture,4,784.056,0.2,85.81600000000003
2023-01-18,Central,Corporate,Office Supplies,4,216.86246400000005,0.09,-357.4175359999999
2023-11-15,Central,Consumer,Furniture,5,1136.8215,0.1,464.9715
2025-11-23,East,Corporate,Technology,3,633.353175,0.09,511.943175
2023-09-23,Central,Corporate,Furniture,2,539.53368,0.06,40.41368
2024-12-24,East,Corporate,Office Supplies,5,2586.4319250000003,0.01,2180.6319250000006
2025-02-13,North,Corporate,Office Supplies,4,70.38360000000002,0.02,-769.5764
2025-11-01,Central,Consumer,Technology,3,298.786158,0.01,-16.903841999999997
2024-12-24,North,Consumer,Office Supplies,2,354.144,0.15,105.644
2025-01-20,Central,Home Office,Office Supplies,3,711.21864,0.12,209.82864000000006
2023-10-25,East,Consumer,Office Supplies,3,171.445779,0.07,-329.94422099999997
2024-07-23,North,Corporate,Technology,5,1467.488,0.12,1198.188
2023-09-28,Central,Consumer,Furniture,4,172.540068,0.17,-364.939932
2024-06-20,Central,Home Office,Furniture,1,65.56788,0.16,52.547880000000006
2023-02-28,East,Consumer,Office Supplies,8,1369.6564960000003,0.18,-531.9435039999996
2025-02-01,Central,Corporate,Furniture,3,684.69942,0.08,469.38942000000003
2024-01-25,Central,Corporate,Furniture,2,474.2298,0.14,150.58980000000003
2025-02-03,North,Consumer,Office Supplies,5,773.2376399999999,0.02,202.38763999999992
2024-08-27,Central,Corporate,Furniture,3,599.752755,0.11,-61.177245000000084
2025-03-10,North,Consumer,Office Supplies,5,671.7753000000001,0.16,50.52530000000013
2025-02-24,East,Consumer,Office Supplies,7,1234.62801,0.07,-579.8419899999999
2025-06-27,East,Home Office,Office Supplies,2,983.0732,0.0,424.71320000000003
2024-07-19,East,Consumer,Office Supplies,3,824.574207,0.17,113.30420700000002
2025-06-17,North,Home Office,Technology,0,1020.6554520000001,0.08,1020.6554520000001
2023-10-20,Central,Home Office,Furniture,3,683.26632,0.065,143.8163199999999
2024-04-29,South,Home Office,Furniture,6,1799.59428,0.06,1277.83428
2025-03-13,West,Home Office,Technology,4,507.05688000000004,0.13,440.13688
2025-08-17,East,Home Office,Technology,3,1280.9550599999998,0.16,743.5650599999998
2025-03-26,South,Corporate,Furniture,5,1522.3799500000002,0.09,1372.8799500000002
2023-09-30,Central,Home Office,Office Supplies,2,736.7766,0.15,596.8366000000001
2024-06-03,West,Corporate,Technology,3,1146.5982,0.03,1058.8482
2024-07-21,Central,Corporate,Furniture,5,1657.4969250000001,0.19,655.0469250000001
2023-06-08,Central,Home Office,Technology,4,537.2224000000001,0.2,-553.4975999999999
2024-08-08,South,Home Office,Furniture,1,38.340025999999995,0.03,-46.769974000000005
2025-07-04,Central,Home Office,Office Supplies,7,1991.745294,0.14,709.3452940000002
2025-11-18,North,Corporate,Office Supplies,4,1155.18144,0.08,106.70144000000005
2025-05-17,Central,Home Office,Office Supplies,5,1840.8601,0.14,1313.1601
2024-11-18,East,Corporate,Technology,5,2241.8088,0.02,1185.3087999999998
2023-11-26,West,Consumer,Technology,0,503.87744000000004,0.14,503.87744000000004
2025-07-18,Central,Home Office,Office Supplies,4,683.83224,0.09,-315.08776
2025-07-29,Central,Corporate,Furniture,2,724.6250000000001,0.15,325.9250000000001
2025-09-10,North,Consumer,Technology,4,534.492,0.16,319.05199999999996
2023-09-12,North,Consumer,Technology,4,1165.7923200000002,0.12,249.75232000000028
2026-01-13,North,Home Office,Technology,2,361.31004,0.18,273.61004
